,SUBZONE_N,33,7,25,12,15,6,29,2,27,34,28,20,16,23,14,3,10,0
137,BEDOK RESERVOIR,5808.0,2944.0,2693.0,3795.0,2808.0,5086.0,5639.0,4026.0,3840.0,6006.0,3095.0,3453.0,3449.0,5287.0,2373.0,3957.0,4361.0,1434.0
138,KAKI BUKIT,4894.0,2269.0,1779.0,2810.0,2415.0,4193.0,4185.0,3170.0,2926.0,5900.0,2181.0,2396.0,2535.0,4431.0,1459.0,2843.0,3365.0,1481.0
139,TECK WHYE,1603.0,3403.0,3609.0,3069.0,4033.0,2374.0,2433.0,3060.0,3961.0,3259.0,3389.0,4179.0,2836.0,3001.0,4076.0,4479.0,3287.0,5262.0
140,KEAT HONG,1901.0,3690.0,4261.0,2852.0,4300.0,2278.0,1943.0,2843.0,3744.0,3928.0,3638.0,4599.0,3100.0,2784.0,4365.0,4797.0,3070.0,5250.0
141,0,1099.0,4521.0,4470.0,2459.0,3907.0,1645.0,1550.0,2450.0,3111.0,2969.0,3005.0,4090.0,3947.0,2391.0,3972.0,4164.0,2437.0,4857.0
142,KRANJI NORTH,547.0,4867.0,4793.0,2805.0,4253.0,1991.0,1896.0,2796.0,3457.0,3315.0,3351.0,4436.0,3478.0,2737.0,4318.0,4510.0,2783.0,5203.0
143,PENG SIANG,1717.0,4017.0,4588.0,2885.0,4333.0,2311.0,1976.0,2876.0,3777.0,3726.0,3671.0,4756.0,3427.0,2817.0,4398.0,4830.0,3103.0,5283.0
144,CLEMENTI WEST,3697.0,3657.0,4306.0,2739.0,4187.0,4950.0,2517.0,2730.0,4210.0,3172.0,3465.0,4433.0,3386.0,3031.0,4252.0,4733.0,4757.0,5137.0
145,CLEMENTI WOODS,3996.0,4199.0,4109.0,3845.0,4980.0,5106.0,2841.0,3386.0,4520.0,3430.0,3775.0,4975.0,3928.0,3330.0,4695.0,5275.0,4959.0,5436.0
146,CORONATION ROAD,3262.0,2831.0,3290.0,3280.0,3492.0,4878.0,2598.0,2659.0,3117.0,4266.0,2770.0,4045.0,2129.0,3959.0,3548.0,3748.0,4131.0,4555.0
147,ANAK BUKIT,2688.0,2912.0,3350.0,3466.0,3688.0,3297.0,1225.0,2947.0,3271.0,2945.0,2830.0,3688.0,2189.0,3375.0,3429.0,3808.0,3797.0,4615.0
148,CHANGI POINT,7093.0,4737.0,4247.0,4755.0,4401.0,6142.0,6306.0,4986.0,5767.0,6966.0,4649.0,5011.0,5003.0,6247.0,3927.0,4580.0,5359.0,2967.0
149,LAVENDER,4095.0,1697.0,2088.0,1937.0,1705.0,4303.0,3308.0,2168.0,2916.0,4148.0,2603.0,2390.0,1463.0,3429.0,1770.0,2510.0,3278.0,2552.0
150,MOULMEIN,3796.0,1824.0,2269.0,2298.0,2546.0,3224.0,3969.0,2529.0,1870.0,4509.0,1524.0,2669.0,1099.0,3790.0,2611.0,3216.0,2396.0,3496.0
