,SUBZONE_N,33,7,25,12,15,6,29,2,27,34,28,20,16,23,14,3,10,0
93,WOODLANDS WEST,8160.0,31635.0,32567.0,25836.0,35607.0,1091.0,13596.0,24544.0,18701.0,21133.0,20752.0,22209.0,26874.0,21323.0,28335.0,21445.0,10849.0,31137.0
94,FRANKEL,34719.0,10406.0,6822.0,15756.0,5577.0,37634.0,28374.0,17293.0,19749.0,30381.0,11788.0,9399.0,10379.0,31830.0,5815.0,15857.0,21469.0,10036.0
95,UPPER THOMSON,21708.0,9824.0,16104.0,12615.0,15451.0,14198.0,27144.0,10015.0,3162.0,21272.0,3725.0,9293.0,6369.0,22721.0,13549.0,11455.0,10688.0,19449.0
96,BISHAN EAST,26507.0,8173.0,11472.0,15979.0,10818.0,20432.0,31943.0,13528.0,4213.0,22045.0,851.0,7832.0,8499.0,23494.0,8916.0,10862.0,11898.0,14817.0
97,BUKIT BATOK EAST,8243.0,14876.0,20131.0,14137.0,18520.0,13779.0,1548.0,12845.0,15380.0,10981.0,32446.0,22812.0,13176.0,9624.0,26316.0,25814.0,22543.0,36349.0
98,BUKIT BATOK WEST,8234.0,18579.0,21604.0,14128.0,23899.0,13770.0,986.0,12836.0,30386.0,8987.0,32437.0,24103.0,14649.0,9615.0,26307.0,33130.0,22534.0,36340.0
99,HILLVIEW,6405.0,16192.0,20777.0,14689.0,17899.0,14166.0,4862.0,13244.0,20046.0,14107.0,16514.0,23276.0,13822.0,17211.0,20306.0,26277.0,27731.0,34148.0
100,GOMBAK,6068.0,17082.0,21667.0,22991.0,18789.0,12493.0,7035.0,13673.0,20935.0,16065.0,17404.0,24166.0,14712.0,19164.0,21196.0,27167.0,28620.0,35038.0
101,GUILIN,6390.0,15756.0,24285.0,14613.0,24384.0,11926.0,2374.0,13321.0,28542.0,11409.0,30592.0,32050.0,15428.0,10100.0,26792.0,31286.0,20690.0,36825.0
102,BUKIT BATOK CENTRAL,7274.0,22020.0,22840.0,13168.0,22939.0,12810.0,563.0,11876.0,29426.0,10221.0,31477.0,32934.0,21765.0,8655.0,25347.0,32170.0,21574.0,35380.0
103,SUNSET WAY,14390.0,14436.0,18650.0,8978.0,15591.0,19927.0,4456.0,7686.0,14719.0,12592.0,15543.0,19494.0,12467.0,11500.0,21157.0,27915.0,28690.0,31190.0
104,CLEMENTI CENTRAL,13352.0,16792.0,17612.0,7940.0,17711.0,18889.0,5522.0,6648.0,16686.0,9251.0,14505.0,23876.0,16537.0,10462.0,20119.0,26877.0,27652.0,30152.0
105,CLEMENTI NORTH,13199.0,16639.0,17459.0,7787.0,17558.0,18736.0,5170.0,6495.0,25432.0,8861.0,14352.0,23723.0,16384.0,10309.0,19966.0,26724.0,27499.0,29999.0
106,LOWER SELETAR,,,,,,,,,,,,,,,,,3799.0,
107,TANJONG RHU,38282.0,8816.0,887.0,10604.0,1952.0,32207.0,23223.0,12142.0,15988.0,25230.0,11533.0,12601.0,8261.0,26678.0,4321.0,15602.0,23673.0,12249.0
108,SAUJANA,6709.0,16734.0,21860.0,22713.0,22195.0,13455.0,10474.0,21421.0,30071.0,18396.0,32121.0,27812.0,17169.0,18200.0,34892.0,30814.0,22218.0,37495.0
109,BUKIT PANJANG,4441.0,17783.0,22368.0,21066.0,19490.0,9864.0,8827.0,19774.0,28424.0,16354.0,30474.0,24867.0,15413.0,16553.0,21897.0,27868.0,20571.0,35739.0
110,SENJA,2960.0,17855.0,22440.0,21633.0,19562.0,8241.0,9394.0,20341.0,28991.0,16772.0,18177.0,24939.0,15485.0,17120.0,21969.0,27940.0,21138.0,35811.0
111,FARRER COURT,18780.0,8571.0,18838.0,7218.0,18185.0,21330.0,12435.0,3121.0,9816.0,14442.0,8868.0,15227.0,6438.0,15891.0,16283.0,18228.0,17183.0,22183.0
112,FAJAR,6678.0,15693.0,20523.0,22682.0,20858.0,13424.0,10443.0,21390.0,30040.0,18365.0,32090.0,26475.0,17138.0,18169.0,34861.0,29477.0,22187.0,37464.0
113,EVERTON PARK,23196.0,7206.0,8503.0,4233.0,7521.0,28733.0,16851.0,5770.0,14743.0,18858.0,12080.0,14290.0,5135.0,20307.0,10884.0,17291.0,22428.0,20917.0
114,TELOK BLANGAH RISE,22821.0,10257.0,9577.0,3001.0,9673.0,28358.0,16476.0,4900.0,16747.0,18483.0,14085.0,17730.0,6936.0,19932.0,13583.0,20732.0,24060.0,19177.0
115,BUKIT BATOK SOUTH,8928.0,16473.0,20404.0,12526.0,22297.0,14464.0,1744.0,11234.0,31080.0,11708.0,33131.0,23001.0,13449.0,10309.0,24705.0,26003.0,23228.0,34738.0
116,TIONG BAHRU STATION,20980.0,8415.0,9235.0,2017.0,9334.0,26517.0,14635.0,3554.0,17208.0,16642.0,14546.0,15499.0,6782.0,18091.0,11742.0,18500.0,24894.0,21775.0
117,REDHILL,19812.0,9701.0,10520.0,527.0,10620.0,25349.0,13467.0,2386.0,18493.0,15474.0,15831.0,16785.0,9445.0,16923.0,13027.0,19786.0,26179.0,23060.0
118,TELOK BLANGAH DRIVE,23519.0,11678.0,14109.0,2872.0,11890.0,29056.0,14625.0,5327.0,19012.0,17204.0,18331.0,18761.0,9606.0,20630.0,14950.0,21763.0,26697.0,21442.0
119,HENDERSON HILL,21397.0,8476.0,9652.0,456.0,9751.0,26934.0,15052.0,3971.0,17625.0,17059.0,14963.0,15916.0,7235.0,18508.0,12159.0,18917.0,25311.0,22192.0
120,ALEXANDRA HILL,20515.0,10350.0,11223.0,1484.0,11323.0,26052.0,14170.0,2197.0,19196.0,16177.0,16534.0,17488.0,10148.0,17626.0,13730.0,20489.0,21365.0,23763.0
121,BUKIT MERAH,20615.0,9292.0,12032.0,1446.0,9673.0,26152.0,14270.0,3901.0,14187.0,16277.0,11524.0,19194.0,8431.0,17726.0,13830.0,22196.0,22465.0,23863.0
122,BANGKIT,5774.0,14971.0,19030.0,21778.0,19365.0,8320.0,9539.0,20486.0,22036.0,16527.0,19373.0,24982.0,13300.0,17265.0,20190.0,27984.0,14494.0,28087.0
123,ADMIRALTY,13510.0,25828.0,26760.0,31185.0,27132.0,7435.0,18946.0,29893.0,12894.0,26482.0,14944.0,16402.0,21067.0,26672.0,22527.0,15638.0,4370.0,25330.0
124,SENGKANG TOWN CENTRE,26923.0,10601.0,14304.0,18575.0,11850.0,19644.0,24637.0,20112.0,9938.0,33200.0,9625.0,3730.0,12417.0,34649.0,11749.0,2092.0,13932.0,10617.0
125,BUANGKOK,27199.0,11081.0,14784.0,19055.0,12330.0,21124.0,32635.0,20592.0,10243.0,33680.0,10105.0,4210.0,12897.0,35129.0,12229.0,483.0,11508.0,10253.0
126,JALAN KAYU EAST,25884.0,13704.0,17407.0,21678.0,14953.0,19809.0,31320.0,23215.0,8913.0,36303.0,12728.0,6833.0,15520.0,37752.0,14852.0,2595.0,10193.0,14374.0
127,SERANGOON NORTH,26469.0,10253.0,13756.0,18918.0,10214.0,20394.0,31905.0,26077.0,6217.0,29620.0,4723.0,2614.0,12070.0,31069.0,8287.0,6439.0,11860.0,14277.0
128,CHENG SAN,24409.0,15049.0,15981.0,18595.0,16353.0,18334.0,29845.0,20133.0,1869.0,37382.0,4166.0,4551.0,10289.0,34669.0,11749.0,8241.0,9800.0,16084.0
129,YIO CHU KANG,22683.0,16266.0,17198.0,19812.0,17570.0,16608.0,28119.0,21350.0,3332.0,35656.0,5382.0,7436.0,11505.0,35846.0,12965.0,9194.0,8075.0,17962.0
130,KEBUN BAHRU,19122.0,15427.0,18725.0,16669.0,18072.0,11612.0,24558.0,15376.0,3733.0,23893.0,8755.0,6280.0,9483.0,25342.0,16170.0,9499.0,10599.0,22070.0
131,CHONG BOON,24515.0,11247.0,12378.0,15286.0,12720.0,18440.0,29951.0,16823.0,1073.0,37488.0,2380.0,4201.0,9175.0,31360.0,8877.0,10405.0,9906.0,13805.0
132,TOWN CENTRE,24015.0,14655.0,15587.0,18201.0,15959.0,17940.0,29451.0,19739.0,1611.0,36988.0,3772.0,5199.0,7832.0,34275.0,11355.0,9122.0,9406.0,28400.0
