,SUBZONE_N,0,1,176,73,131,129,127,37,163,87,15,68,69,52,100,33,128,53,45,146,136,79
98,BUKIT BATOK WEST,384.0,3035.0,1717.0,4872.0,4339.0,3241.0,3049.0,2640.0,4544.0,2270.0,3392.0,3409.0,4189.0,3640.0,3437.0,5826.0,5902.0,2557.0,1998.0,5923.0,5099.0,2744.0
99,HILLVIEW,2200.0,4391.0,1701.0,4471.0,3938.0,2968.0,4549.0,3286.0,4143.0,2719.0,4232.0,3458.0,5029.0,4634.0,4277.0,5723.0,6179.0,2396.0,1826.0,5522.0,4698.0,3390.0
100,GOMBAK,2847.0,4307.0,1936.0,4706.0,4173.0,3085.0,3847.0,3972.0,4378.0,2959.0,4467.0,3693.0,5264.0,4989.0,4512.0,5958.0,6414.0,2234.0,2684.0,5757.0,4933.0,4316.0
101,GUILIN,1587.0,2376.0,1955.0,4756.0,4186.0,4163.0,2390.0,2221.0,4171.0,1587.0,2733.0,3133.0,3530.0,3221.0,2778.0,5407.0,5483.0,1898.0,2649.0,5261.0,4575.0,2325.0
102,BUKIT BATOK CENTRAL,996.0,2297.0,1586.0,4677.0,3867.0,4084.0,2311.0,1902.0,3852.0,1268.0,2654.0,3153.0,3451.0,2902.0,2699.0,5147.0,5164.0,1819.0,2303.0,4942.0,4407.0,2006.0
103,SUNSET WAY,2702.0,4012.0,1524.0,5035.0,4502.0,3014.0,4026.0,2537.0,4235.0,1387.0,4369.0,3603.0,5166.0,3537.0,4414.0,5723.0,5799.0,3212.0,2476.0,5577.0,4744.0,2641.0
104,CLEMENTI CENTRAL,2595.0,3252.0,1382.0,4275.0,3742.0,3359.0,3266.0,1777.0,3727.0,392.0,3609.0,3262.0,4406.0,2726.0,3654.0,4843.0,4859.0,2774.0,2054.0,4817.0,4282.0,1881.0
105,CLEMENTI NORTH,2172.0,3120.0,1337.0,4143.0,3610.0,3227.0,3134.0,1645.0,3595.0,499.0,3477.0,3130.0,4274.0,2645.0,3522.0,4711.0,4727.0,2642.0,1820.0,4685.0,4150.0,1749.0
106,LOWER SELETAR,,,,,,,,,,,,,3244.0,,,,,,,,,
107,TANJONG RHU,4531.0,4387.0,3069.0,3205.0,2672.0,2552.0,3839.0,2339.0,1794.0,3145.0,3522.0,2516.0,4319.0,3215.0,3567.0,3658.0,3710.0,4124.0,3817.0,3173.0,2349.0,2683.0
108,SAUJANA,2548.0,2889.0,1993.0,4980.0,4447.0,3215.0,2903.0,3214.0,4435.0,2580.0,3246.0,3967.0,4043.0,4718.0,3291.0,6309.0,6471.0,321.0,2741.0,5814.0,4990.0,3318.0
109,BUKIT PANJANG,2174.0,2664.0,1616.0,4386.0,3853.0,2332.0,2678.0,2989.0,4058.0,2355.0,3021.0,3373.0,3818.0,3989.0,3066.0,5638.0,6094.0,1065.0,2364.0,5437.0,4613.0,3093.0
110,SENJA,2774.0,2869.0,1714.0,4484.0,3951.0,2822.0,2883.0,3194.0,4156.0,2560.0,3226.0,3471.0,4023.0,4647.0,3271.0,5736.0,6192.0,799.0,2462.0,5535.0,4711.0,3298.0
111,FARRER COURT,3390.0,3333.0,2248.0,3351.0,2818.0,1938.0,3362.0,2080.0,2780.0,1926.0,3045.0,3058.0,3842.0,2540.0,3090.0,4391.0,4816.0,2988.0,2960.0,4159.0,3335.0,2357.0
112,FAJAR,2197.0,2538.0,1642.0,4492.0,3959.0,2727.0,2552.0,2863.0,4084.0,2229.0,2895.0,3479.0,3692.0,4230.0,2940.0,5958.0,6120.0,579.0,2390.0,5463.0,4639.0,2967.0
113,EVERTON PARK,3391.0,4339.0,3596.0,3136.0,2603.0,2986.0,4001.0,1424.0,2411.0,2230.0,3684.0,2123.0,4481.0,1369.0,3729.0,4250.0,4266.0,3861.0,3617.0,3790.0,2966.0,1619.0
